날짜,시가,고가,저가,종가,거래량
2012-01-02,3675,3735,3560,3570,96145
2012-01-03,3560,3640,3510,3575,115940
2012-01-04,3575,3965,3565,3915,263878
2012-01-05,3895,4040,3815,4005,144120
2012-01-06,4045,4045,3870,3945,86823
2012-01-09,3880,3940,3830,3900,60941
2012-01-10,3865,4105,3855,4060,121499
2012-01-11,4170,4195,4065,4065,190799
2012-01-12,4135,4165,4050,4070,64109
2012-01-13,4100,4135,4055,4085,44115
2012-01-16,3990,4120,3970,4010,30832
2012-01-17,3975,4075,3960,4050,72554
2012-01-18,4050,4100,3840,3930,88847
2012-01-19,3980,4300,3940,4215,271577
2012-01-20,4160,4290,4060,4125,179290
2012-01-25,4100,4160,4070,4140,53358
2012-01-26,4130,4285,4130,4275,82685
2012-01-27,4235,4340,4220,4275,31630
2012-01-30,4270,4270,4125,4160,43196
2012-01-31,4080,4230,4075,4160,56068
2012-02-01,4155,4380,4155,4310,97593
2012-02-02,4320,4445,4290,4350,78760
2012-02-03,4350,4450,4320,4400,61443
2012-02-06,4430,4430,4010,4330,64057
2012-02-07,4325,4325,4200,4310,79015
2012-02-08,4310,4400,4235,4290,117879
2012-02-09,4270,4305,4165,4260,134431
2012-02-10,4245,4280,4100,4205,149881
2012-02-13,4245,4500,4200,4405,139372
2012-02-14,4500,4510,4360,4510,92006
2012-02-15,4510,4540,4400,4520,114880
2012-02-16,4530,4530,4180,4210,228655
2012-02-17,4290,4305,4105,4170,219431
2012-02-20,4170,4230,4050,4050,153029
2012-02-21,4025,4185,4025,4145,93041
2012-02-22,4055,4145,4025,4130,119195
2012-02-23,4090,4165,3990,4130,118417
2012-02-24,4130,4180,4055,4155,106492
2012-02-27,4150,4190,4090,4090,60342
2012-02-28,4090,4185,4050,4095,24887
2012-02-29,4060,4145,4060,4110,39921
2012-03-02,4145,4150,4055,4100,38608
2012-03-05,4070,4115,3995,4040,53161
2012-03-06,4005,4045,3945,4025,34777
2012-03-07,4000,4020,3935,4005,55611
2012-03-08,3995,4125,3965,4125,64347
2012-03-09,4125,4235,4090,4200,107819
