,Date,stock_name,today_big_win,today_small_win,today_lose,tomorrow_big_win,tomorrow_small_win,tomorrow_lose,day2_big_win,day2_small_win,day2_lose,real_profit,Nasdaq
0,2018-11-02,한화에어로스페이스,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06066176470588235,U04
0,2018-11-02,GS홈쇼핑,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04559585492227979,U04
0,2018-11-05,DB손해보험,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03412462908011869,D04
0,2018-11-05,현대해상,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010075566750629723,D04
0,2018-11-06,제놀루션,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,D04
0,2018-11-08,비나텍,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07834101382488479,U04
0,2018-11-09,에스엠,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02190580503833516,D04
0,2018-11-12,선데이토즈,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,D04
0,2018-11-12,한창제지,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.06865671641791045,D04
0,2018-11-13,케이탑리츠,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,D04
0,2018-11-13,지스마트글로벌,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,D04
0,2018-11-13,강스템바이오텍,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014326647564469915,D04
0,2018-11-13,텔콘RF제약,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03229166666666667,D04
0,2018-11-13,삼강엠앤티,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028419182948490232,D04
