,date,open,high,low,close,volume,pattern1
0,2018-11-21,1350,1450,1130,1150,23384126,M15
1,2018-11-22,1170,1345,1140,1205,22603690,P05
2,2018-11-23,1200,1340,1185,1275,19116595,P05
3,2018-11-26,1275,1380,1260,1335,13057067,P05
4,2018-11-27,1325,1340,1280,1285,4868678,M05
5,2018-11-28,1345,1345,1230,1240,5854681,M01
6,2018-11-29,1260,1260,1205,1230,2846618,M01
7,2018-11-30,1225,1260,1200,1205,2637005,M05
8,2018-12-03,1215,1235,1190,1225,1794374,P05
9,2018-12-04,1215,1235,1200,1205,1216834,M05
10,2018-12-05,1180,1200,1170,1180,998753,K00
11,2018-12-06,1185,1185,1145,1150,1300692,M01
12,2018-12-07,1160,1190,1155,1160,1249831,K02
13,2018-12-10,1145,1155,1115,1125,1172691,M05
14,2018-12-11,1135,1145,1115,1125,886213,M05
15,2018-12-12,1130,1140,1100,1115,1469510,M05
16,2018-12-13,1115,1155,1110,1130,824253,P05
17,2018-12-14,1140,1140,1090,1100,897111,M01
18,2018-12-17,1095,1100,1060,1065,846416,M05
19,2018-12-18,1050,1075,1010,1020,1394490,M05
20,2018-12-19,1020,1025,991,998,1484408,M05
21,2018-12-20,992,1040,990,998,1339650,P05
22,2018-12-21,1005,1030,998,1010,956917,K00
23,2018-12-24,1010,1145,1005,1070,5403946,P05
24,2018-12-26,1055,1145,1040,1105,3357726,P05
25,2018-12-27,1105,1135,1070,1100,1309125,M05
26,2018-12-28,1090,1130,1090,1100,1118333,P04
27,2019-01-02,1125,1130,1080,1090,532358,M05
28,2019-01-03,1100,1115,1070,1070,686681,M03
29,2019-01-04,1080,1080,1035,1060,647216,M01
30,2019-01-07,1070,1095,1060,1075,509355,K00
31,2019-01-08,1080,1085,1045,1045,584899,M03
32,2019-01-09,1055,1075,1045,1050,527184,M05
33,2019-01-10,1055,1100,1055,1100,680714,P00
34,2019-01-11,1100,1105,1070,1090,759882,M05
35,2019-01-14,1080,1095,1065,1080,290921,K00
36,2019-01-15,1080,1095,1075,1080,391069,K00
37,2019-01-16,1090,1100,1070,1085,463383,M05
38,2019-01-17,1095,1130,1075,1100,935975,K00
39,2019-01-18,1095,1120,1085,1110,581636,P05
40,2019-01-21,1115,1125,1090,1090,480229,M03
41,2019-01-22,1095,1115,1085,1090,352842,M05
42,2019-01-23,1090,1100,1085,1085,274353,M04
43,2019-01-24,1090,1105,1085,1090,257172,K00
44,2019-01-25,1095,1115,1085,1105,558841,P05
45,2019-01-28,1105,1120,1095,1105,264173,K00
46,2019-01-29,1100,1110,1095,1100,283776,K00
47,2019-01-30,1100,1110,1080,1090,399392,M05
48,2019-01-31,1095,1105,1090,1095,266991,K00
49,2019-02-01,1100,1105,1085,1090,177730,M05
50,2019-02-07,1090,1095,1050,1050,566026,M03
51,2019-02-08,1070,1090,1070,1080,308455,P03
52,2019-02-11,1080,1110,1075,1085,170509,K00
53,2019-02-12,1090,1090,1070,1090,207610,K01
54,2019-02-13,1090,1105,1080,1095,383138,K00
55,2019-02-14,1095,1100,1080,1095,223674,K00
56,2019-02-15,1100,1100,1080,1090,206792,M01
57,2019-02-18,1090,1105,1085,1090,460973,K00
58,2019-02-19,1100,1100,1080,1085,180852,M01
59,2019-02-20,1085,1090,1080,1085,215627,K00
60,2019-02-21,1090,1095,1075,1075,358686,M03
61,2019-02-22,1080,1085,1070,1070,272400,M03
62,2019-02-25,1080,1130,1075,1100,1161765,P05
63,2019-02-26,1110,1350,1105,1260,34271931,P15
64,2019-02-27,1245,1285,1210,1255,7334475,P05
65,2019-02-28,1240,1260,1155,1160,4884004,M05
66,2019-03-04,1200,1250,1180,1245,4026607,P05
67,2019-03-05,1230,1245,1200,1215,1972430,M05
68,2019-03-06,1215,1335,1200,1305,10630768,P05
69,2019-03-07,1345,1420,1310,1315,9313745,M05
70,2019-03-08,1310,1370,1295,1330,2904758,P05
71,2019-03-11,1345,1505,1315,1435,11485897,P05
72,2019-03-12,1430,1540,1430,1485,7000145,P03
73,2019-03-13,1505,1565,1465,1545,4730062,P05
74,2019-03-14,1520,1565,1465,1480,3324242,M05
75,2019-03-15,1500,1500,1385,1425,4312459,M01
76,2019-03-18,1420,1585,1405,1580,9465241,P15
77,2019-03-19,1620,1760,1555,1590,19349244,M05
78,2019-03-20,1590,1600,1495,1545,3126632,M05
79,2019-03-21,1540,1560,1475,1485,1857677,M05
80,2019-03-22,1485,1515,1430,1515,2240154,P01
81,2019-03-25,1470,1495,1395,1405,1978315,M05
82,2019-03-26,1410,1450,1400,1435,889136,P05
83,2019-03-27,1430,1450,1390,1400,704094,M05
84,2019-03-28,1370,1400,1270,1305,1686626,M05
85,2019-03-29,1315,1360,1290,1350,1278621,P05
86,2019-04-01,1350,1465,1340,1415,4091777,P05
87,2019-04-02,1420,1450,1385,1415,1869904,M05
88,2019-04-03,1415,1530,1400,1470,5425030,P05
89,2019-04-04,1460,1515,1440,1470,1397871,P05
90,2019-04-05,1470,1495,1430,1460,836620,M05
91,2019-04-08,1470,1595,1450,1550,8502697,P05
92,2019-04-09,1545,1565,1500,1515,1814667,M05
93,2019-04-10,1515,1585,1495,1515,3353308,K02
