,P_score,predict,real,stock_name,stock_code,Date,Nasdaq
0,96.93,P0,M0,심텍,222800,2020-09-15,U04
0,94.47,P0,M0,우리들휴브레인,118000,2020-09-15,U04
0,89.17,P0,M0,한신기계,011700,2020-09-15,U04
0,88.76,P0,M0,덕산하이메탈,077360,2020-09-15,U04
0,83.81,P0,M0,켐트로스,220260,2020-09-15,U04
0,100.0,P0,P0,더존비즈온,012510,2020-09-14,D04
0,95.24,P0,P0,서울반도체,046890,2020-09-14,D04
0,87.54,P0,P0,대창,012800,2020-09-14,D04
0,78.33,P0,P0,CS,065770,2020-09-14,D04
0,77.97,P0,M0,빅텍,065450,2020-09-14,D04
0,91.8,P0,M0,서연,007860,2020-09-11,D04
0,82.74,P0,K0,디에스케이,109740,2020-09-11,D04
0,81.1,P0,P0,JYP Ent.,035900,2020-09-11,D04
0,78.54,P0,M0,한일현대시멘트,006390,2020-09-11,D04
0,68.64,P0,K0,SK케미칼,285130,2020-09-11,D04
0,89.37,P0,P0,대동스틸,048470,2020-09-10,U04
0,84.1,P0,P0,한세실업,105630,2020-09-10,U04
0,80.32,P0,M0,JW신약,067290,2020-09-10,U04
0,75.33,P0,P0,텔레필드,091440,2020-09-10,U04
0,75.33,P0,P0,HSD엔진,082740,2020-09-10,U04
0,91.86,P0,P0,에이텍,045660,2020-09-09,D04
0,87.21,P0,P0,한신기계,011700,2020-09-09,D04
0,77.82,P0,M0,KPX생명과학,114450,2020-09-09,D04
0,70.77,P0,M0,대성산업,128820,2020-09-09,D04
0,67.84,P0,M0,네오위즈,095660,2020-09-09,D04
0,80.71,P0,M0,인스코비,006490,2020-09-08,D04
0,77.78,P0,K0,강스템바이오텍,217730,2020-09-08,D04
0,74.1,P0,P0,엠씨넥스,097520,2020-09-08,D04
0,72.43,P0,M0,코디엠,224060,2020-09-08,D04
0,71.54,P0,M0,크리스탈지노믹스,083790,2020-09-08,D04
0,100.0,P0,P0,코위버,056360,2020-09-07,D04
0,72.31,P0,P0,캠시스,050110,2020-09-07,D04
0,69.51,P0,M0,OQP,078590,2020-09-07,D04
0,65.64,P0,P0,판타지오,032800,2020-09-07,D04
0,65.33,P0,P0,세원셀론텍,091090,2020-09-07,D04
0,84.09,P0,M0,앱클론,174900,2020-09-04,D04
0,77.39,P0,P0,YBM넷,057030,2020-09-04,D04
0,75.88,P0,P0,네오위즈,095660,2020-09-04,D04
0,73.54,P0,K0,상상인,038540,2020-09-04,D04
0,73.12,P0,P0,제노레이,122310,2020-09-04,D04
0,100.0,P0,M0,큐로컴,040350,2020-09-03,U04
0,76.63,P0,P0,영우디에스피,143540,2020-09-03,U04
0,76.46,P0,M0,유니크,011320,2020-09-03,U04
0,75.85,P0,M0,금호석유,011780,2020-09-03,U04
0,74.93,P0,M0,키움증권,039490,2020-09-03,U04
0,94.33,P0,M0,램테크놀러지,171010,2020-09-02,U04
0,88.29,P0,M0,NICE평가정보,030190,2020-09-02,U04
0,86.41,P0,K0,아이디스,143160,2020-09-02,U04
0,82.85,P0,P0,한국테크놀로지그룹,000240,2020-09-02,U04
0,82.81,P0,K0,포스코 ICT,022100,2020-09-02,U04
0,91.06,P0,P0,엑세스바이오,950130,2020-09-01,U04
0,89.83,P0,M0,다산네트웍스,039560,2020-09-01,U04
0,86.99,P0,K0,서원,021050,2020-09-01,U04
0,81.79,P0,K0,창해에탄올,004650,2020-09-01,U04
0,77.4,P0,P0,나라엠앤디,051490,2020-09-01,U04
0,83.55,P0,P0,포메탈,119500,2020-08-31,U04
0,78.04,P0,M0,미래에셋대우,006800,2020-08-31,U04
0,73.33,P0,P0,오가닉티코스메틱,900300,2020-08-31,U04
0,70.14,P0,M0,팬오션,028670,2020-08-31,U04
0,67.3,P0,M0,SKC,011790,2020-08-31,U04
0,100.0,P0,P0,한국타이어앤테크놀로지,161390,2020-08-28,D04
0,83.17,P0,P0,아이디스,143160,2020-08-28,D04
0,77.43,P0,M0,프리엠스,053160,2020-08-28,D04
0,74.73,P0,P1,모나미,005360,2020-08-28,D04
0,71.03,P0,M0,창해에탄올,004650,2020-08-28,D04
0,92.09,P0,M0,나노스,151910,2020-08-27,U04
0,81.96,P0,M1,바른손,018700,2020-08-27,U04
0,81.64,P0,M0,한국타이어앤테크놀로지,161390,2020-08-27,U04
0,80.38,P0,K0,한국카본,017960,2020-08-27,U04
0,79.59,P0,P0,아이쓰리시스템,214430,2020-08-27,U04
0,80.62,P0,M0,한국항공우주,047810,2020-08-26,U04
0,79.12,P0,M0,녹십자,006280,2020-08-26,U04
0,74.8,P0,M0,KMH하이텍,052900,2020-08-26,U04
0,74.46,P0,M0,인터지스,129260,2020-08-26,U04
0,73.87,P0,M0,한국카본,017960,2020-08-26,U04
0,86.98,P0,K0,스튜디오드래곤,253450,2020-08-25,U04
0,76.76,P0,P0,한빛소프트,047080,2020-08-25,U04
0,75.44,P0,P0,에스엘,005850,2020-08-25,U04
0,70.89,P0,M0,남선알미늄,008350,2020-08-25,U04
0,69.1,P0,P0,대주전자재료,078600,2020-08-25,U04
0,99.6,P0,P0,동국S&C,100130,2020-08-24,U04
0,84.06,P0,P0,보광산업,225530,2020-08-24,U04
0,83.33,P0,P0,이연제약,102460,2020-08-24,U04
0,81.93,P0,P0,한빛소프트,047080,2020-08-24,U04
0,80.59,P0,P0,현대바이오랜드,052260,2020-08-24,U04
0,94.93,P0,P0,휠라홀딩스,081660,2020-08-21,U04
0,87.87,P0,P0,한국카본,017960,2020-08-21,U04
0,86.89,P0,P0,루미마이크로,082800,2020-08-21,U04
0,82.13,P0,M0,랩지노믹스,084650,2020-08-21,U04
0,80.25,P0,P0,윈팩,097800,2020-08-21,U04
0,94.26,P0,P0,종근당,185750,2020-08-20,D04
0,87.56,P0,P0,씨유메디칼,115480,2020-08-20,D04
0,86.86,P0,P0,프로스테믹스,203690,2020-08-20,D04
0,80.7,P0,M0,필옵틱스,161580,2020-08-20,D04
0,80.67,P0,P0,제이엔케이히터,126880,2020-08-20,D04
0,86.36,P0,P0,영진약품,003520,2020-08-19,U04
0,86.06,P0,M0,신성이엔지,011930,2020-08-19,U04
0,82.35,P0,P0,이글벳,044960,2020-08-19,U04
0,78.46,P0,P0,빛샘전자,072950,2020-08-19,U04
0,76.71,P0,P0,대주전자재료,078600,2020-08-19,U04
0,100.0,P0,M0,신흥에스이씨,243840,2020-08-18,U04
0,88.4,P0,M0,신성이엔지,011930,2020-08-18,U04
0,88.19,P0,M0,대원제약,003220,2020-08-18,U04
0,85.58,P0,M0,이랜텍,054210,2020-08-18,U04
0,84.94,P0,M0,보광산업,225530,2020-08-18,U04
0,98.47,P0,M0,아가방컴퍼니,013990,2020-08-14,U03
0,92.57,P0,M0,원익QnC,074600,2020-08-14,U03
0,85.42,P0,M0,코리아에스이,101670,2020-08-14,U03
0,73.45,P0,M0,코텍,052330,2020-08-14,U03
0,73.3,P0,P0,빅텍,065450,2020-08-14,U03
0,90.17,P0,P0,다날,064260,2020-08-13,U04
0,87.8,P0,M0,디스플레이텍,066670,2020-08-13,U04
0,83.95,P0,P0,영진약품,003520,2020-08-13,U04
0,80.6,P0,M0,보광산업,225530,2020-08-13,U04
0,78.76,P1,P0,서암기계공업,100660,2020-08-13,U04
0,95.46,P0,M0,신일제약,012790,2020-08-12,D04
0,91.87,P0,M0,루멘스,038060,2020-08-12,D04
0,88.45,P0,P0,이스타코,015020,2020-08-12,D04
0,79.17,P0,P0,대한그린파워,060900,2020-08-12,D04
0,77.46,P0,P0,원익QnC,074600,2020-08-12,D04
0,78.55,P0,P1,DB손해보험,005830,2020-08-11,D04
0,77.91,P0,M0,빅텍,065450,2020-08-11,D04
0,76.75,P0,P0,JW신약,067290,2020-08-11,D04
0,73.85,P0,M0,한국주철관,000970,2020-08-11,D04
0,73.09,P0,M0,코리아에스이,101670,2020-08-11,D04
0,85.21,P0,P0,프로스테믹스,203690,2020-08-10,D04
0,75.2,P0,M0,JW신약,067290,2020-08-10,D04
0,73.58,P0,P0,보광산업,225530,2020-08-10,D04
0,70.29,P0,P0,SK머티리얼즈,036490,2020-08-10,D04
0,70.07,P0,P0,한국주철관,000970,2020-08-10,D04
0,89.96,P0,M0,파트론,091700,2020-08-07,U04
0,86.69,P0,M0,한일단조,024740,2020-08-07,U04
0,78.47,P0,P0,CS,065770,2020-08-07,U04
0,76.92,P0,P0,오스템,031510,2020-08-07,U04
0,72.54,P0,P0,에코프로,086520,2020-08-07,U04
0,86.17,P0,M0,신세계건설,034300,2020-08-06,U04
0,80.73,P0,P0,유니온머티리얼,047400,2020-08-06,U04
0,74.65,P0,M0,케어젠,214370,2020-08-06,U04
0,73.89,P0,M0,진매트릭스,109820,2020-08-06,U04
0,70.61,P0,M0,신성이엔지,011930,2020-08-06,U04
0,91.29,P0,M0,아이센스,099190,2020-08-05,U04
0,90.22,P0,P0,뉴보텍,060260,2020-08-05,U04
0,85.38,P0,M0,삼진엘앤디,054090,2020-08-05,U04
0,83.82,P0,M0,켐트로닉스,089010,2020-08-05,U04
0,71.7,P0,M0,코데즈컴바인,047770,2020-08-05,U04
0,100.0,P0,M0,넥스트BT,065170,2020-08-04,U04
0,88.19,P0,P0,메디톡스,086900,2020-08-04,U04
0,84.48,P0,P0,성신양회,004980,2020-08-04,U04
0,83.68,P0,K0,인디에프,014990,2020-08-04,U04
0,82.67,P0,M0,에이텍티앤,224110,2020-08-04,U04
0,93.1,P0,M0,이건산업,008250,2020-08-03,U04
0,78.96,P0,M0,JW홀딩스,096760,2020-08-03,U04
0,70.99,P0,P0,유니온머티리얼,047400,2020-08-03,U04
0,69.52,P0,P0,깨끗한나라,004540,2020-08-03,U04
0,65.86,P0,P0,셀트리온,068270,2020-08-03,U04
0,87.76,P0,M0,SKC 솔믹스,057500,2020-07-31,U04
0,87.41,P0,P0,오리엔트바이오,002630,2020-07-31,U04
0,84.0,P0,M0,세원셀론텍,091090,2020-07-31,U04
0,81.07,P0,M0,KB금융,105560,2020-07-31,U04
0,77.49,P0,M0,한올바이오파마,009420,2020-07-31,U04
0,87.95,P0,K0,스튜디오산타클로스,204630,2020-07-30,U04
0,86.62,P0,M0,아즈텍WB,032080,2020-07-30,U04
0,85.8,P0,K0,KEC,092220,2020-07-30,U04
0,82.89,P0,M0,이노인스트루먼트,215790,2020-07-30,U04
0,78.4,P0,M0,대양금속,009190,2020-07-30,U04
0,88.93,P0,K0,바디텍메드,206640,2020-07-29,D04
0,87.31,P0,P0,동국제강,001230,2020-07-29,D04
0,77.5,P0,M0,구영테크,053270,2020-07-29,D04
0,75.2,P0,P0,우신시스템,017370,2020-07-29,D04
0,74.55,P0,M0,케이맥,043290,2020-07-29,D04
0,84.99,P0,P0,덕산하이메탈,077360,2020-07-28,U04
0,82.2,P0,M0,NH투자증권,005940,2020-07-28,U04
0,81.09,P0,K0,세운메디칼,100700,2020-07-28,U04
0,72.63,P0,M0,서연,007860,2020-07-28,U04
0,72.07,P0,M0,한솔로지스틱스,009180,2020-07-28,U04
0,100.0,P0,P0,디오,039840,2020-07-27,D04
0,87.89,P0,P0,레고켐바이오,141080,2020-07-27,D04
0,87.46,P0,P0,우정바이오,215380,2020-07-27,D04
0,79.51,P0,K0,헬릭스미스,084990,2020-07-27,D04
0,76.61,P0,M0,에프엔에스테크,083500,2020-07-27,D04
0,82.9,P0,K0,대한광통신,010170,2020-07-24,D04
0,81.19,P0,P0,동양물산,002900,2020-07-24,D04
0,79.77,P0,M0,SCI평가정보,036120,2020-07-24,D04
0,74.89,P0,K0,휘닉스소재,050090,2020-07-24,D04
0,74.22,P0,P0,포스코엠텍,009520,2020-07-24,D04
0,89.37,P0,M0,부국철강,026940,2020-07-23,U03
0,81.83,P0,P1,웰바이오텍,010600,2020-07-23,U03
0,78.47,P0,M0,제닉,123330,2020-07-23,U03
0,73.82,P0,M0,알에프텍,061040,2020-07-23,U03
0,71.06,P0,P0,이퓨쳐,134060,2020-07-23,U03
0,96.66,P0,P0,NH투자증권,005940,2020-07-22,D04
0,89.5,P0,K0,시노펙스,025320,2020-07-22,D04
0,87.17,P0,P0,메디포스트,078160,2020-07-22,D04
0,80.78,P0,P0,일진전기,103590,2020-07-22,D04
0,73.38,P0,P0,알에프텍,061040,2020-07-22,D04
0,91.64,P0,P0,동양물산,002900,2020-07-21,U04
0,84.59,P0,P0,현대에이치씨엔,126560,2020-07-21,U04
0,83.83,P0,P0,경남바이오파마,044480,2020-07-21,U04
0,82.02,P0,M0,미래생명자원,218150,2020-07-21,U04
0,74.43,P0,K0,동일고무벨트,163560,2020-07-21,U04
0,100.0,P0,P0,대한광통신,010170,2020-07-20,U04
0,96.68,P0,P0,이노와이어리스,073490,2020-07-20,U04
0,90.4,P0,K0,DSR제강,069730,2020-07-20,U04
0,84.39,P0,M0,우원개발,046940,2020-07-20,U04
0,81.57,P0,P1,티사이언티픽,057680,2020-07-20,U04
0,90.65,P0,P0,나노엔텍,039860,2020-07-17,D04
0,86.66,P0,M0,엠게임,058630,2020-07-17,D04
0,77.29,P0,M0,서연,007860,2020-07-17,D04
0,70.77,P0,P0,JYP Ent.,035900,2020-07-17,D04
0,68.55,P0,P0,금호에이치티,214330,2020-07-17,D04
0,100.0,P0,M0,큐로,015590,2020-07-16,U04
0,91.86,P0,P0,JYP Ent.,035900,2020-07-16,U04
0,89.51,P0,M0,유비쿼스홀딩스,078070,2020-07-16,U04
0,86.53,P0,P0,신세계,004170,2020-07-16,U04
0,80.7,P0,M0,부광약품,003000,2020-07-16,U04
0,100.0,P0,M0,에코마케팅,230360,2020-07-15,U04
0,88.06,P0,M0,씨에스윈드,112610,2020-07-15,U04
0,79.72,P0,P0,에스모,073070,2020-07-15,U04
0,77.99,P0,M0,앱클론,174900,2020-07-15,U04
0,76.25,P0,M0,녹십자셀,031390,2020-07-15,U04
0,96.9,P0,P0,SK디스커버리,006120,2020-07-14,D04
0,87.74,P0,P0,동구바이오제약,006620,2020-07-14,D04
0,84.28,P0,P0,바이넥스,053030,2020-07-14,D04
0,78.9,P0,P0,우리들휴브레인,118000,2020-07-14,D04
0,77.28,P0,P0,웰바이오텍,010600,2020-07-14,D04
0,98.36,P0,M0,에스엠,041510,2020-07-13,U04
0,82.98,P0,K0,율호,072770,2020-07-13,U04
0,82.7,P0,M0,에이루트,096690,2020-07-13,U04
0,82.22,P0,M0,웰크론한텍,076080,2020-07-13,U04
0,80.96,P0,P0,SM C&C,048550,2020-07-13,U04
0,100.0,P0,M0,남선알미늄,008350,2020-07-10,U04
0,86.47,P0,M0,빅텍,065450,2020-07-10,U04
0,83.69,P0,M0,제이씨현시스템,033320,2020-07-10,U04
0,83.19,P0,M0,진원생명과학,011000,2020-07-10,U04
0,71.8,P0,M0,경인양행,012610,2020-07-10,U04
0,97.67,P1,M0,녹십자랩셀,144510,2020-07-09,U04
0,95.44,P0,K0,서원,021050,2020-07-09,U04
0,84.03,P0,K0,삼화네트웍스,046390,2020-07-09,U04
0,80.67,P0,P0,대현,016090,2020-07-09,U04
0,77.06,P0,M0,오상자이엘,053980,2020-07-09,U04
0,97.91,P0,M0,국영지앤엠,006050,2020-07-08,D04
0,97.49,P0,P0,에스엠,041510,2020-07-08,D04
0,81.33,P0,P0,스튜디오드래곤,253450,2020-07-08,D04
0,72.91,P0,M0,삼화네트웍스,046390,2020-07-08,D04
0,70.11,P0,P0,포비스티앤씨,016670,2020-07-08,D04
0,100.0,P0,P0,한일홀딩스,003300,2020-07-07,U04
0,79.47,P0,M0,대우부품,009320,2020-07-07,U04
0,72.03,P0,M0,서린바이오,038070,2020-07-07,U04
0,66.12,P0,M0,미코,059090,2020-07-07,U04
0,65.53,P0,P0,알테오젠,196170,2020-07-07,U04
0,90.75,P0,P0,덕신하우징,090410,2020-07-06,U04
0,82.33,P0,M0,IHQ,003560,2020-07-06,U04
0,77.76,P0,M0,코위버,056360,2020-07-06,U04
0,75.06,P0,P1,웰바이오텍,010600,2020-07-06,U04
0,70.48,P0,P0,대주전자재료,078600,2020-07-06,U04
0,86.25,P0,P0,피앤이솔루션,131390,2020-07-03,U04
0,80.35,P0,K0,이건산업,008250,2020-07-03,U04
0,71.39,P0,K0,한창,005110,2020-07-03,U04
0,67.55,P0,K0,켐트로스,220260,2020-07-03,U04
0,67.55,P0,P0,이스타코,015020,2020-07-03,U04
0,95.72,P0,P0,자연과환경,043910,2020-07-02,U04
0,92.0,P0,P0,우리손에프앤지,073560,2020-07-02,U04
0,75.35,P0,M0,현대바이오,048410,2020-07-02,U04
0,73.56,P0,K0,파트론,091700,2020-07-02,U04
0,70.79,P0,P0,나라엠앤디,051490,2020-07-02,U04
0,100.0,P0,P0,인디에프,014990,2020-07-01,U04
0,100.0,P0,M0,씨에스윈드,112610,2020-07-01,U04
0,99.32,P0,P0,위지트,036090,2020-07-01,U04
0,98.53,P0,M0,앱클론,174900,2020-07-01,U04
0,91.57,P0,P0,특수건설,026150,2020-07-01,U04
0,98.28,P0,P0,동우팜투테이블,088910,2020-06-30,U04
0,91.18,P0,M0,올릭스,226950,2020-06-30,U04
0,80.3,P0,M0,ISC,095340,2020-06-30,U04
0,80.09,P0,M0,나라엠앤디,051490,2020-06-30,U04
0,76.73,P0,P0,윈팩,097800,2020-06-30,U04
0,88.64,P0,M0,슈피겐코리아,192440,2020-06-29,D04
0,88.24,P0,M0,에이텍,045660,2020-06-29,D04
0,86.11,P0,P0,JW홀딩스,096760,2020-06-29,D04
0,85.41,P0,M0,쇼박스,086980,2020-06-29,D04
0,77.82,P0,M0,WI,073570,2020-06-29,D04
0,93.42,P0,K0,DB하이텍,000990,2020-06-26,U04
0,87.76,P0,P0,고려시멘트,198440,2020-06-26,U04
0,81.61,P0,M0,송원산업,004430,2020-06-26,U04
0,79.66,P0,M0,KTis,058860,2020-06-26,U04
0,79.62,P0,M0,엘브이엠씨홀딩스,900140,2020-06-26,U04
0,93.44,P0,P0,신흥에스이씨,243840,2020-06-25,D04
0,84.6,P0,K0,셀트리온,068270,2020-06-25,D04
0,80.75,P0,P0,에스텍파마,041910,2020-06-25,D04
0,79.84,P0,M0,상상인,038540,2020-06-25,D04
0,79.18,P0,P0,국보,001140,2020-06-25,D04
0,90.71,P0,M0,세코닉스,053450,2020-06-24,U04
0,88.37,P0,P0,에스폴리텍,050760,2020-06-24,U04
0,85.82,P0,M0,제넨바이오,072520,2020-06-24,U04
0,82.61,P0,M0,에스텍파마,041910,2020-06-24,U04
0,78.65,P0,P0,한국타이어앤테크놀로지,161390,2020-06-24,U04
0,83.54,P0,P0,SK,034730,2020-06-23,U04
0,81.53,P0,M0,국동,005320,2020-06-23,U04
0,81.15,P0,M0,코리아나,027050,2020-06-23,U04
0,80.3,P0,M0,성신양회,004980,2020-06-23,U04
0,77.63,P0,M0,아이진,185490,2020-06-23,U04
0,74.24,P0,P0,동부건설,005960,2020-06-22,T01
0,73.53,P0,P0,삼화전자,011230,2020-06-22,T01
0,72.25,P0,P0,유나이티드제약,033270,2020-06-22,T01
0,71.82,P0,P0,성창오토텍,080470,2020-06-22,T01
0,70.29,P0,M0,비에이치,090460,2020-06-22,T01
0,85.32,P0,P0,에스폴리텍,050760,2020-06-19,U04
0,83.49,P0,M0,코오롱글로벌,003070,2020-06-19,U04
0,71.02,P0,P0,성신양회,004980,2020-06-19,U04
0,70.75,P0,P0,코디,080530,2020-06-19,U04
0,68.38,P0,M0,삼성중공업,010140,2020-06-19,U04
0,82.51,P0,P0,에이프로젠 H&G,109960,2020-06-18,U02
0,69.23,P0,M0,한독,002390,2020-06-18,U02
0,68.37,P0,M0,CMG제약,058820,2020-06-18,U02
0,65.45,P1,M0,아이디스,143160,2020-06-18,U02
0,64.57,P0,M0,TBH글로벌,084870,2020-06-18,U02
0,94.37,P0,M0,시노펙스,025320,2020-06-17,U04
0,78.05,P0,P0,아이디스,143160,2020-06-17,U04
0,77.34,P0,K0,종근당홀딩스,001630,2020-06-17,U04
0,74.17,P0,P0,엘브이엠씨홀딩스,900140,2020-06-17,U04
0,67.01,P0,K0,크린앤사이언스,045520,2020-06-17,U04
0,83.8,P0,P0,종근당홀딩스,001630,2020-06-16,U04
0,80.14,P0,P0,쇼박스,086980,2020-06-16,U04
0,76.46,P0,P0,루미마이크로,082800,2020-06-16,U04
